Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT018,2713.466
FDI48,OUT046,752.98004
DRC24,OUT019,350.69452
NCZ05,OUT017,1663.8943
FDJ57,OUT049,3625.9944
FDX11,OUT017,3349.5305
FDE09,OUT035,1826.5643
NCK06,OUT049,2075.1824
DRE37,OUT017,3070.9016
FDV56,OUT046,1611.4435
FDY43,OUT017,2802.8386
FDV35,OUT013,2515.9016
FDF05,OUT019,784.544
FDA36,OUT035,3074.413
FDS13,OUT027,5772.59
FDU47,OUT013,2208.8784
FDI36,OUT010,510.5405
FDH48,OUT046,1364.0952
FDZ14,OUT013,1980.5128
FDS46,OUT013,2091.065
FDE21,OUT017,1962.872
FDA26,OUT049,3851.4612
FDV12,OUT046,1546.1472
FDL46,OUT019,300.30133
FDN57,OUT013,2123.605
NCJ18,OUT017,1939.2917
FDO36,OUT045,2813.6587
FDX55,OUT018,2933.9666
FDT25,OUT019,296.2818
FDD16,OUT049,1174.9869
NCX18,OUT013,3173.686
NCG55,OUT018,1648.2625
NCV18,OUT049,1646.5034
NCS18,OUT035,1798.3632
FDC37,OUT045,1695.0406
FDE47,OUT046,2074.6316
DRG49,OUT019,645.7053
FDC39,OUT049,3489.4785
FDH24,OUT019,464.66898
FDV39,OUT027,5323.69
NCL17,OUT045,2143.9438
NCY53,OUT035,1940.8741
FDH52,OUT013,976.9984
NCD19,OUT018,692.0678
FDI44,OUT046,1203.4261
DRD49,OUT027,6273.0317
FDN08,OUT035,1924.4432
FDO20,OUT027,6983.083
FDY02,OUT046,3836.945
FDX23,OUT045,1416.7601
FDX01,OUT017,1930.6989
FDH20,OUT027,2664.6304
NCX41,OUT017,3771.4575
FDD21,OUT027,3223.1685
DRH11,OUT019,181.22742
DRE60,OUT018,3704.9214
FDB10,OUT013,3536.4978
FDH38,OUT013,1919.7793
NCL07,OUT018,470.48834
FDD48,OUT046,1938.6611
NCT54,OUT027,2488.1204
FDF32,OUT027,5406.1733
DRH51,OUT045,1310.4456
DRG03,OUT035,2525.1826
NCY42,OUT019,386.153
FDH32,OUT017,1556.0055
NCJ06,OUT027,3023.5615
FDH47,OUT027,2673.9368
FDZ08,OUT018,1174.3273
FDK16,OUT017,1533.7472
DRG01,OUT018,1040.6257
NCM53,OUT027,2665.3235
NCB07,OUT035,3194.9067
NCZ06,OUT035,3798.395
FDU48,OUT049,2131.7092
NCB55,OUT027,1759.651
FDP15,OUT013,4386.6685
FDF17,OUT046,3123.4568
NCN06,OUT049,2804.4685
DRM48,OUT018,489.14853
FDH10,OUT046,2115.4158
FDC60,OUT018,1334.134
FDE35,OUT018,722.6429
DRI23,OUT013,2447.7866
NCR38,OUT013,3870.6833
FDP04,OUT035,1043.1394
NCW17,OUT045,2225.415
FDX34,OUT017,2036.7577
NCK53,OUT045,1528.3867
NCO54,OUT010,134.51077
NCH55,OUT046,2060.1157
FDT44,OUT027,3077.519
DRG49,OUT046,3986.0942
FDX46,OUT010,196.0145
DRG36,OUT049,2999.7349
FDU37,OUT049,1331.0969
FDK10,OUT049,2903.262
DRF37,OUT027,6551.405
FDC44,OUT035,1949.9108
FDP15,OUT046,3955.1628
FDZ27,OUT027,1283.5773
FDY22,OUT019,337.13803
DRG51,OUT035,2788.6284
FDN58,OUT045,3533.8684
FDW01,OUT049,2509.0127
FDX24,OUT018,1260.127
FDO51,OUT017,691.1652
FDJ52,OUT027,4085.2805
NCY06,OUT010,383.16122
FDE20,OUT018,2546.0422
FDT23,OUT010,208.95522
FDQ51,OUT046,782.6442
FDE35,OUT046,976.40454
FDB46,OUT013,3407.5334
NCG19,OUT035,3281.6406
NCL06,OUT018,3366.7676
FDT36,OUT019,106.25333
FDC56,OUT049,2058.8374
FDJ26,OUT049,3348.0256
FDZ59,OUT017,2797.1274
FDV11,OUT027,4603.443
FDR13,OUT010,298.6811
FDI15,OUT018,4032.8035
FDF47,OUT018,2677.0525
NCB54,OUT019,300.7414
NCK19,OUT027,5512.6294
FDX16,OUT017,2484.4412
FDL50,OUT045,2017.3229
NCE31,OUT035,721.2122
DRJ01,OUT049,2413.081
FDE22,OUT013,2581.8572
FDY20,OUT019,227.54152
NCO14,OUT045,628.15283
NCR50,OUT017,2636.24
DRM47,OUT017,3212.766
FDO27,OUT010,305.61093
FDJ20,OUT027,3313.3801
NCX17,OUT013,4009.9373
FDG59,OUT049,650.49677
FDD52,OUT045,1595.9528
FDO48,OUT017,3928.5537
FDC59,OUT019,208.00742
FDS15,OUT018,1458.8676
FDB47,OUT035,3646.6643
FDV14,OUT019,212.36624
FDB27,OUT013,3126.0654
FDA35,OUT035,2109.6553
FDN51,OUT018,3813.0012
FDO39,OUT019,592.2303
FDB28,OUT049,3175.5654
DRJ25,OUT046,853.08936
FDH46,OUT027,2703.8586
FDI10,OUT045,2892.3604
FDU21,OUT018,418.01276
FDD09,OUT049,3046.4585
FDD10,OUT046,2536.6272
FDN31,OUT010,369.9423
FDA46,OUT018,2800.5818
FDM56,OUT046,1624.5808
FDF11,OUT010,525.5292
FDS32,OUT018,1799.3582
NCM06,OUT013,2470.3667
FDZ26,OUT045,3817.6094
FDO01,OUT013,1999.3063
FDJ46,OUT049,2871.7844
FDG26,OUT019,746.8212
FDZ38,OUT035,3305.496
NCO55,OUT013,1698.1787
FDT60,OUT035,2061.5774
FDW37,OUT049,1471.5576
NCK42,OUT018,2847.1921
FDA45,OUT046,2360.3674
FDW55,OUT018,4189.882
FDY44,OUT017,3370.4668
FDQ31,OUT017,1392.7045
FDM09,OUT049,2934.921
FDH12,OUT018,1436.6694
NCQ43,OUT035,1814.3898
FDT33,OUT035,2833.498
NCT41,OUT018,2210.241
DRJ25,OUT010,153.67224
NCQ41,OUT046,3048.7498
NCN17,OUT049,1695.6554
DRO35,OUT027,2876.9246
FDU27,OUT018,655.903
FDY43,OUT027,4929.5923
FDG46,OUT035,1988.4736
DRL49,OUT018,2058.4167
NCB55,OUT049,962.40857
FDK28,OUT049,4780.974
FDO49,OUT045,748.696
FDT03,OUT013,2467.022
FDW33,OUT027,2722.4255
FDR02,OUT035,1850.7341
FDF50,OUT013,3011.4026
FDA40,OUT018,1205.2767
NCT53,OUT018,2402.03
FDY60,OUT035,2230.6445
FDP44,OUT027,2826.6145
NCQ50,OUT045,3467.6538
NCC30,OUT017,2980.868
FDQ60,OUT018,1823.6288
FDG41,OUT046,1655.7622
FDQ03,OUT046,3487.1086
FDM03,OUT045,1655.1964
FDZ51,OUT018,1283.7252
DRF51,OUT035,734.47394
FDF39,OUT017,4569.436
FDW52,OUT035,2771.9258
FDY22,OUT049,2677.876
FDG14,OUT013,2426.0935
FDA57,OUT017,672.9977
FDL45,OUT019,284.58063
FDX28,OUT046,1473.7361
NCQ54,OUT013,3048.829
FDH40,OUT045,1233.1637
FDU52,OUT035,2581.7612
FDT60,OUT010,318.64233
FDK08,OUT045,1492.7737
FDN04,OUT049,2759.7537
FDE50,OUT013,3182.1914
FDI16,OUT049,870.637
FDM50,OUT049,1017.9862
NCV30,OUT049,1071.8079
FDT44,OUT013,1884.7607
FDY60,OUT013,2466.8809
FDT56,OUT017,898.4448
FDV58,OUT018,2545.9531
FDU04,OUT013,1978.4161
NCN05,OUT027,4971.5415
FDI53,OUT018,2285.78
FDD34,OUT046,2501.1912
FDW47,OUT027,3270.6995
FDT51,OUT027,2996.0378
FDO27,OUT013,1609.3903
NCQ18,OUT018,1499.1965
NCW05,OUT013,1834.684
FDI15,OUT010,1731.8643
NCH43,OUT010,176.89563
FDT40,OUT049,1949.7517
NCG19,OUT017,2972.5146
NCM30,OUT035,704.47723
FDB38,OUT017,2706.2507
FDB22,OUT046,2443.4602
FDC58,OUT046,664.34674
NCI29,OUT013,2074.4155
FDA23,OUT010,264.84943
DRG48,OUT013,2351.9314
FDV21,OUT013,2062.545
NCG18,OUT019,273.8765
FDG40,OUT045,608.05115
FDU24,OUT018,1382.2087
FDA22,OUT049,2820.4106
FDY35,OUT046,808.90857
FDJ15,OUT045,3289.4524
NCW18,OUT018,3605.4414
FDK56,OUT018,2991.914
FDF44,OUT046,2099.3523
FDP51,OUT049,2080.2097
FDU22,OUT027,3100.9402
FDM28,OUT017,2913.8977
NCL42,OUT046,4174.8745
FDJ15,OUT019,615.7224
FDI32,OUT018,1685.8344
DRL11,OUT046,2529.5383
DRO59,OUT018,949.88196
FDA07,OUT019,284.07724
NCO53,OUT013,2959.4148
FDO21,OUT045,3208.108
FDW39,OUT045,2921.3535
NCV17,OUT013,2241.7979
FDE22,OUT046,2562.547
NCB06,OUT018,2291.538
DRF48,OUT017,3163.2888
FDB05,OUT013,3628.214
FDP28,OUT027,6277.4453
FDP23,OUT046,3626.4355
NCS41,OUT018,2880.063
FDS40,OUT018,450.035
FDA16,OUT017,3851.7935
FDN20,OUT035,2985.3447
FDF04,OUT027,6483.5317
DRG36,OUT018,2471.3237
FDW16,OUT018,1298.3685
FDU09,OUT017,874.8667
FDW01,OUT046,2453.5957
FDB15,OUT045,4911.707
NCJ17,OUT049,1374.1122
NCT18,OUT018,2780.2046
FDG16,OUT018,3012.4626
FDP27,OUT017,3240.0503
FDQ44,OUT027,3210.5754
FDL50,OUT027,3374.8389
FDW57,OUT027,4892.544
FDS34,OUT013,1845.1074
NCV30,OUT035,1029.7736
FDD26,OUT018,2747.1975
FDA03,OUT045,2366.8464
FDS27,OUT018,2597.0525
FDM12,OUT013,3086.0479
NCV42,OUT027,2956.2483
NCS41,OUT046,3023.002
FDN56,OUT018,1864.0143
DRK59,OUT046,3623.1821
NCG18,OUT046,1643.9425
NCN26,OUT017,1940.524
FDI60,OUT027,1845.0674
NCI43,OUT049,809.81396
NCL17,OUT049,2296.807
FDQ19,OUT019,588.68036
FDY43,OUT049,2833.4446
FDR36,OUT049,752.5437
FDJ58,OUT049,2998.6455
DRY23,OUT045,672.14636
FDK26,OUT027,4949.683
DRH03,OUT045,1455.5364
FDC10,OUT010,303.2191
FDD23,OUT013,3195.6946
FDP32,OUT045,1976.7317
FDO31,OUT035,1330.6105
FDQ57,OUT013,2459.601
FDX32,OUT027,3908.0806
FDC39,OUT027,5750.975
FDU55,OUT046,4574.045
FDL45,OUT013,2119.243
DRK37,OUT049,3631.2246
FDK22,OUT013,3335.618
DRG37,OUT027,4155.068
FDK22,OUT017,3537.446
DRH36,OUT018,936.41956
DRC36,OUT018,2498.3633
DRE03,OUT027,1122.7335
FDF34,OUT046,2740.682
FDZ22,OUT046,1306.3107
FDC44,OUT010,351.07333
FDN31,OUT027,5194.854
FDO03,OUT017,4277.689
FDA01,OUT049,961.76
NCH42,OUT049,4415.503
FDF46,OUT018,1618.5962
DRL35,OUT046,669.0697
FDW46,OUT049,1105.2257
FDB58,OUT046,2168.7034
FDD47,OUT018,2601.5203
NCO17,OUT045,1834.9543
FDJ26,OUT017,3963.092
FDU37,OUT045,1297.7593
